VideoPath,URL,PersonID,Size,Frame number in 60-210
003/Db19rWN5BGo.mp4/0226_0103_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Db19rWN5BGo.mp4/0226_0103_0003.mp4,2,3.06,1
003/Db19rWN5BGo.mp4/0312_0128_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Db19rWN5BGo.mp4/0312_0128_0001.mp4,0,1.09,1
003/Db19rWN5BGo.mp4/0705_0160_0004_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Db19rWN5BGo.mp4/0705_0160_0004.mp4,0,3.13,1
003/Db19rWN5BGo.mp4/0735_0189_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Db19rWN5BGo.mp4/0735_0189_0004.mp4,1,4.66,1
003/D-BJTU6NxZ8.mp4/0008_0134_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0008_0134_0001.mp4,0,0.417,1
003/D-BJTU6NxZ8.mp4/0083_0120_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0083_0120_0002.mp4,0,0.569,1
003/D-BJTU6NxZ8.mp4/0100_0128_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0100_0128_0001.mp4,0,0.639,1
003/D-BJTU6NxZ8.mp4/0150_0173_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0150_0173_0001.mp4,0,0.788,1
003/D-BJTU6NxZ8.mp4/0153_0144_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0153_0144_0002.mp4,1,0.506,1
003/D-BJTU6NxZ8.mp4/0155_0173_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0155_0173_0002.mp4,1,0.646,1
003/D-BJTU6NxZ8.mp4/0160_0195_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0160_0195_0002.mp4,1,0.473,1
003/D-BJTU6NxZ8.mp4/0196_0156_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0196_0156_0001.mp4,0,0.542,1
003/D-BJTU6NxZ8.mp4/0276_0292_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0276_0292_0001.mp4,0,1.36,0
003/D-BJTU6NxZ8.mp4/0290_0143_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0290_0143_0002.mp4,0,0.646,1
003/D-BJTU6NxZ8.mp4/0404_0122_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0404_0122_0001.mp4,0,0.689,1
003/D-BJTU6NxZ8.mp4/0509_0157_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0509_0157_0002.mp4,0,0.555,1
003/D-BJTU6NxZ8.mp4/0509_0157_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0509_0157_0002.mp4,1,0.555,1
003/D-BJTU6NxZ8.mp4/0517_0152_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0517_0152_0003.mp4,0,0.496,1
003/D-BJTU6NxZ8.mp4/0530_0150_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0530_0150_0003.mp4,2,0.403,1
003/D-BJTU6NxZ8.mp4/0565_0155_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0565_0155_0001.mp4,0,0.483,1
003/D-BJTU6NxZ8.mp4/0647_0241_0004_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0647_0241_0004.mp4,3,0.913,0
003/D-BJTU6NxZ8.mp4/0729_0166_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/D-BJTU6NxZ8.mp4/0729_0166_0001.mp4,0,0.684,1
003/Di1MG6auDYo.mp4/0004_0135_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Di1MG6auDYo.mp4/0004_0135_0002.mp4,1,2.03,1
003/Di1MG6auDYo.mp4/0137_0176_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Di1MG6auDYo.mp4/0137_0176_0001.mp4,0,2.2,1
003/Di1MG6auDYo.mp4/0141_0116_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Di1MG6auDYo.mp4/0141_0116_0002.mp4,0,1.75,1
003/Di1MG6auDYo.mp4/0141_0116_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Di1MG6auDYo.mp4/0141_0116_0002.mp4,1,1.75,1
003/Di1MG6auDYo.mp4/0633_0119_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Di1MG6auDYo.mp4/0633_0119_0003.mp4,0,1.74,1
003/Ecivp8t3MdY.mp4/0104_0141_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ecivp8t3MdY.mp4/0104_0141_0002.mp4,1,0.471,1
003/Ecivp8t3MdY.mp4/0127_0279_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ecivp8t3MdY.mp4/0127_0279_0001.mp4,0,1.2,0
003/Ecivp8t3MdY.mp4/0204_0137_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ecivp8t3MdY.mp4/0204_0137_0002.mp4,0,0.74,1
003/Ecivp8t3MdY.mp4/0350_0143_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ecivp8t3MdY.mp4/0350_0143_0001.mp4,0,0.82,1
003/Ecivp8t3MdY.mp4/0471_0121_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ecivp8t3MdY.mp4/0471_0121_0001.mp4,0,0.672,1
003/Ecivp8t3MdY.mp4/0519_0226_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ecivp8t3MdY.mp4/0519_0226_0002.mp4,1,0.752,0
003/Ekwy7wzLfjc.mp4/0045_0130_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ekwy7wzLfjc.mp4/0045_0130_0001.mp4,0,1.05,1
003/Ekwy7wzLfjc.mp4/0109_0135_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ekwy7wzLfjc.mp4/0109_0135_0003.mp4,1,2.44,1
003/Ekwy7wzLfjc.mp4/0151_0297_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ekwy7wzLfjc.mp4/0151_0297_0002.mp4,1,2.85,0
003/Ekwy7wzLfjc.mp4/0193_0270_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ekwy7wzLfjc.mp4/0193_0270_0002.mp4,0,2.11,0
003/Ekwy7wzLfjc.mp4/0193_0270_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ekwy7wzLfjc.mp4/0193_0270_0002.mp4,1,2.11,0
003/Ekwy7wzLfjc.mp4/0227_0227_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ekwy7wzLfjc.mp4/0227_0227_0002.mp4,1,3.37,0
003/Ekwy7wzLfjc.mp4/0268_0284_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ekwy7wzLfjc.mp4/0268_0284_0002.mp4,0,6.2,0
003/er7eeiJB6dI.mp4/0061_0121_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0061_0121_0001.mp4,0,0.551,1
003/er7eeiJB6dI.mp4/0173_0183_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0173_0183_0001.mp4,0,0.616,1
003/er7eeiJB6dI.mp4/0212_0235_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0212_0235_0001.mp4,0,0.654,0
003/er7eeiJB6dI.mp4/0229_0263_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0229_0263_0002.mp4,1,2.1,0
003/er7eeiJB6dI.mp4/0255_0103_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0255_0103_0001.mp4,0,0.493,1
003/er7eeiJB6dI.mp4/0259_0187_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0259_0187_0001.mp4,0,0.756,1
003/er7eeiJB6dI.mp4/0351_0128_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0351_0128_0001.mp4,0,0.346,1
003/er7eeiJB6dI.mp4/0366_0211_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0366_0211_0003.mp4,0,0.689,0
003/er7eeiJB6dI.mp4/0366_0211_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0366_0211_0003.mp4,1,0.689,0
003/er7eeiJB6dI.mp4/0382_0111_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0382_0111_0003.mp4,0,0.363,1
003/er7eeiJB6dI.mp4/0419_0179_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/er7eeiJB6dI.mp4/0419_0179_0001.mp4,0,0.639,1
003/F3dPH6Xqf5M.mp4/0012_0173_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/F3dPH6Xqf5M.mp4/0012_0173_0002.mp4,0,1.6,1
003/F3dPH6Xqf5M.mp4/0245_0187_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/F3dPH6Xqf5M.mp4/0245_0187_0002.mp4,1,3.21,1
003/F3dPH6Xqf5M.mp4/0397_0131_0004_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/F3dPH6Xqf5M.mp4/0397_0131_0004.mp4,0,3.78,1
003/fD6VkIRlIRI.mp4/0052_0114_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/fD6VkIRlIRI.mp4/0052_0114_0001.mp4,0,0.386,1
003/fD6VkIRlIRI.mp4/0385_0195_0005_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/fD6VkIRlIRI.mp4/0385_0195_0005.mp4,2,1.06,1
003/fD6VkIRlIRI.mp4/0520_0174_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/fD6VkIRlIRI.mp4/0520_0174_0001.mp4,0,0.964,1
003/fD6VkIRlIRI.mp4/0560_0146_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/fD6VkIRlIRI.mp4/0560_0146_0001.mp4,0,0.681,1
003/fD6VkIRlIRI.mp4/0722_0209_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/fD6VkIRlIRI.mp4/0722_0209_0004.mp4,1,1.14,1
003/fD6VkIRlIRI.mp4/0897_0148_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/fD6VkIRlIRI.mp4/0897_0148_0001.mp4,0,0.643,1
003/fNcxxBjEOgw.mp4/0693_0100_0004_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/fNcxxBjEOgw.mp4/0693_0100_0004.mp4,0,0.772,1
003/g1wyIcLPbq0.mp4/0138_0212_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0138_0212_0002.mp4,1,1.08,0
003/g1wyIcLPbq0.mp4/0185_0105_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0185_0105_0001.mp4,0,0.745,1
003/g1wyIcLPbq0.mp4/0301_0149_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0301_0149_0001.mp4,0,0.622,1
003/g1wyIcLPbq0.mp4/0330_0170_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0330_0170_0002.mp4,0,0.932,1
003/g1wyIcLPbq0.mp4/0334_0291_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0334_0291_0003.mp4,1,1.76,0
003/g1wyIcLPbq0.mp4/0520_0111_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0520_0111_0003.mp4,1,0.397,1
003/g1wyIcLPbq0.mp4/0553_0156_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0553_0156_0001.mp4,0,0.677,1
003/g1wyIcLPbq0.mp4/0626_0165_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/g1wyIcLPbq0.mp4/0626_0165_0001.mp4,0,0.517,1
003/G5Yr20A5z_Q.mp4/0180_0218_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0180_0218_0002.mp4,1,1.04,0
003/G5Yr20A5z_Q.mp4/0373_0139_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0373_0139_0001.mp4,0,0.739,1
003/G5Yr20A5z_Q.mp4/0384_0190_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0384_0190_0002.mp4,1,0.836,1
003/G5Yr20A5z_Q.mp4/0413_0166_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0413_0166_0002.mp4,0,0.911,1
003/G5Yr20A5z_Q.mp4/0625_0226_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0625_0226_0002.mp4,0,1.38,0
003/G5Yr20A5z_Q.mp4/0662_0144_0006_Person4.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0662_0144_0006.mp4,4,0.99,1
003/G5Yr20A5z_Q.mp4/0750_0140_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0750_0140_0002.mp4,1,0.807,1
003/G5Yr20A5z_Q.mp4/0755_0245_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0755_0245_0002.mp4,0,1.15,0
003/G5Yr20A5z_Q.mp4/0815_0236_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0815_0236_0002.mp4,0,1.35,0
003/G5Yr20A5z_Q.mp4/0848_0243_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0848_0243_0002.mp4,0,1.26,0
003/G5Yr20A5z_Q.mp4/0963_0228_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/0963_0228_0001.mp4,0,1.11,0
003/G5Yr20A5z_Q.mp4/1078_0156_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/1078_0156_0003.mp4,0,1.37,1
003/G5Yr20A5z_Q.mp4/1084_0231_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/1084_0231_0002.mp4,0,2.11,0
003/G5Yr20A5z_Q.mp4/1089_0211_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/1089_0211_0002.mp4,0,1.61,0
003/G5Yr20A5z_Q.mp4/1140_0222_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/1140_0222_0001.mp4,0,1.32,0
003/G5Yr20A5z_Q.mp4/1152_0101_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/G5Yr20A5z_Q.mp4/1152_0101_0004.mp4,1,0.591,1
003/Gvp-cj3bmIY.mp4/0214_0254_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Gvp-cj3bmIY.mp4/0214_0254_0002.mp4,0,2.78,0
003/Gvp-cj3bmIY.mp4/0214_0254_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Gvp-cj3bmIY.mp4/0214_0254_0002.mp4,1,2.78,0
003/Gvp-cj3bmIY.mp4/0608_0135_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Gvp-cj3bmIY.mp4/0608_0135_0002.mp4,0,1.59,1
003/Gvp-cj3bmIY.mp4/0694_0200_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Gvp-cj3bmIY.mp4/0694_0200_0003.mp4,1,3.92,1
003/Gvp-cj3bmIY.mp4/0917_0159_0005_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Gvp-cj3bmIY.mp4/0917_0159_0005.mp4,3,1.78,1
003/Gvp-cj3bmIY.mp4/0985_0122_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Gvp-cj3bmIY.mp4/0985_0122_0001.mp4,0,2,1
003/hHgg9WI8dTk.mp4/0226_0137_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/hHgg9WI8dTk.mp4/0226_0137_0001.mp4,0,0.681,1
003/hHgg9WI8dTk.mp4/0257_0112_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/hHgg9WI8dTk.mp4/0257_0112_0001.mp4,0,0.624,1
003/hHgg9WI8dTk.mp4/0382_0163_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/hHgg9WI8dTk.mp4/0382_0163_0001.mp4,0,0.79,1
003/HJzgJ9ZjvJk.mp4/0232_0208_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HJzgJ9ZjvJk.mp4/0232_0208_0001.mp4,0,1.39,1
003/HKjR70GCRPE.mp4/0018_0100_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0018_0100_0002.mp4,1,0.538,1
003/HKjR70GCRPE.mp4/0031_0172_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0031_0172_0001.mp4,0,0.45,1
003/HKjR70GCRPE.mp4/0131_0232_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0131_0232_0002.mp4,0,0.912,0
003/HKjR70GCRPE.mp4/0131_0232_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0131_0232_0002.mp4,1,0.912,0
003/HKjR70GCRPE.mp4/0200_0135_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0200_0135_0002.mp4,1,0.63,1
003/HKjR70GCRPE.mp4/0305_0167_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0305_0167_0001.mp4,0,0.855,1
003/HKjR70GCRPE.mp4/0406_0162_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0406_0162_0002.mp4,1,0.45,1
003/HKjR70GCRPE.mp4/0781_0149_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0781_0149_0001.mp4,0,0.477,1
003/HKjR70GCRPE.mp4/0847_0107_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0847_0107_0002.mp4,0,0.413,1
003/HKjR70GCRPE.mp4/0882_0277_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0882_0277_0003.mp4,2,1.03,0
003/HKjR70GCRPE.mp4/0927_0288_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0927_0288_0002.mp4,0,0.789,0
003/HKjR70GCRPE.mp4/0967_0145_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/0967_0145_0001.mp4,0,0.422,1
003/HKjR70GCRPE.mp4/1058_0186_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/1058_0186_0002.mp4,0,0.636,1
003/HKjR70GCRPE.mp4/1058_0186_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HKjR70GCRPE.mp4/1058_0186_0002.mp4,1,0.636,1
003/HV0H6oc4Kvs.mp4/0097_0257_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HV0H6oc4Kvs.mp4/0097_0257_0002.mp4,0,1.92,0
003/HV0H6oc4Kvs.mp4/0483_0168_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HV0H6oc4Kvs.mp4/0483_0168_0002.mp4,0,1.46,1
003/HymKCzQJbB8.mp4/0139_0100_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HymKCzQJbB8.mp4/0139_0100_0001.mp4,0,0.763,1
003/HymKCzQJbB8.mp4/0337_0291_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HymKCzQJbB8.mp4/0337_0291_0002.mp4,0,2.04,0
003/HymKCzQJbB8.mp4/0805_0100_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HymKCzQJbB8.mp4/0805_0100_0002.mp4,1,0.686,1
003/HymKCzQJbB8.mp4/0838_0144_0004_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/HymKCzQJbB8.mp4/0838_0144_0004.mp4,0,0.715,1
003/IKdBLciu_-A.mp4/0094_0184_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IKdBLciu_-A.mp4/0094_0184_0001.mp4,0,1.01,1
003/IKdBLciu_-A.mp4/0102_0244_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IKdBLciu_-A.mp4/0102_0244_0003.mp4,0,1.35,0
003/IKdBLciu_-A.mp4/0217_0182_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IKdBLciu_-A.mp4/0217_0182_0001.mp4,0,0.684,1
003/IKdBLciu_-A.mp4/0475_0152_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IKdBLciu_-A.mp4/0475_0152_0001.mp4,0,0.494,1
003/IKdBLciu_-A.mp4/0525_0135_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IKdBLciu_-A.mp4/0525_0135_0002.mp4,0,0.67,1
003/IKdBLciu_-A.mp4/0655_0115_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IKdBLciu_-A.mp4/0655_0115_0003.mp4,0,0.588,1
003/IKdBLciu_-A.mp4/0795_0244_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IKdBLciu_-A.mp4/0795_0244_0002.mp4,1,0.896,0
003/iSlDMboCSao.mp4/0742_0125_0006_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/iSlDMboCSao.mp4/0742_0125_0006.mp4,3,2.12,1
003/iSlDMboCSao.mp4/0871_0176_0004_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/iSlDMboCSao.mp4/0871_0176_0004.mp4,3,1.74,1
003/iSlDMboCSao.mp4/0925_0139_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/iSlDMboCSao.mp4/0925_0139_0001.mp4,0,1.56,1
003/IzvOYVMltkI.mp4/0126_0135_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0126_0135_0002.mp4,0,0.844,1
003/IzvOYVMltkI.mp4/0126_0135_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0126_0135_0002.mp4,1,0.844,1
003/IzvOYVMltkI.mp4/0205_0209_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0205_0209_0002.mp4,1,0.944,1
003/IzvOYVMltkI.mp4/0300_0207_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0300_0207_0002.mp4,0,1.42,1
003/IzvOYVMltkI.mp4/0371_0123_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0371_0123_0001.mp4,0,0.673,1
003/IzvOYVMltkI.mp4/0475_0287_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0475_0287_0002.mp4,0,1.07,0
003/IzvOYVMltkI.mp4/0502_0111_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0502_0111_0001.mp4,0,0.667,1
003/IzvOYVMltkI.mp4/0528_0146_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0528_0146_0002.mp4,0,0.892,1
003/IzvOYVMltkI.mp4/0585_0213_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0585_0213_0002.mp4,1,1.1,0
003/IzvOYVMltkI.mp4/0720_0114_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0720_0114_0003.mp4,1,0.526,1
003/IzvOYVMltkI.mp4/0720_0114_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0720_0114_0003.mp4,2,0.526,1
003/IzvOYVMltkI.mp4/0817_0163_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0817_0163_0002.mp4,0,0.685,1
